ACC_NUCCORE	query	distance	pvalue	shared_hashes	recid	Topology_NUCCORE	CreateDate_NUCCORE	Location_BIOSAMPLE	loc_parsed	loc_lat	loc_lng	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	plasmidfinder	pmlst	Length_NUCCORE	GC_NUCCORE	taxon_name	taxon_species_name	taxon_genus_name	taxon_family_name	taxon_order_name	taxon_class_name	taxon_phylum_name	taxon_superkingdom_name	D1	D2
MK940857.1	edge_3613	0.0403101	0	273	1590	circular	2020-02-11								IncX4_1, CP002895		33304	41.84782608695652	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.5682898000000005	10.87235
CP042970.1	edge_3613	0.0403101	0	273	1591	circular	2019-08-19	Egypt	Egypt	26.254049300000002	29.2675469	Raw milk cheese	missing		IncX4_1, CP002895		33304	41.85082872928177	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.545418700000001	10.896466
NZ_CP034833.1	edge_3613	0.0403101	0	273	1592	circular	2019-01-12	China:Zhejiang	China,Zhejiang	29.000000099999998	119.9999999	feces		cell culture	IncX4_1, CP002895		33303	41.84607993273879	Salmonella sp. SSDFZ69	Salmonella sp. SSDFZ69 (2500543)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.459261	11.004964
MK172815.1	edge_3613	0.0403101	0	273	1593	circular	2019-01-16								IncX4_1, CP002895		33310	41.849294506154315	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.5298605	10.916305
LC511660.1	edge_3613	0.0403101	0	273	1594	circular	2020-02-11	Viet Nam:Thai Binh	Viet Nam,Thai Binh	20.5296832	106.3876068		Homo sapiens		IncX4_1, CP002895		33309	41.841544327358974	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.456085000000001	11.007581
NZ_CP033357.1	edge_3613	0.0403101	0	273	1595	circular	2019-12-05	unknown							IncX4_1, CP002895		33334	41.858162836743276	Salmonella enterica subsp. enterica	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.535303599999999	10.913368
NZ_CP045460.1	edge_3613	0.0403101	0	273	1596	circular	2020-03-21	Taiwan: Linkou		24.91	121.3	meat			IncX4_1, CP002895		33309	41.84454651895884	Salmonella enterica subsp. enterica serovar Anatum	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.4116235	11.054597
AP018411.1	edge_3613	0.0403101	0	273	1597	circular	2017-11-02								IncX4_1, CP002895		33310	41.84329030321225	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.5357994999999995	10.910517
MK574665.1	edge_3613	0.0403101	0	273	1598	circular	2020-01-18								IncX4_1, CP002895		33415	41.616040700284294	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.500727	10.940236
NZ_CP028174.1	edge_3613	0.0403101	0	273	1599	circular	2018-04-05	Germany	Germany	51.0834196	10.4234469	turkey			IncX4_1, CP002895		33310	41.849294506154315	Salmonella enterica	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.533618499999999	10.914117999999998
LC341397.1	edge_3613	0.0403101	0	273	1600	circular	2020-04-03								IncX4_1, CP002895		33297	41.844610625581886	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.529469000000001	10.912403
LC227558.2	edge_3613	0.0403101	0	273	1601	circular	2017-03-31								IncX4_1, CP002895		33304	41.84782608695652	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.543607000000001	10.898941
LC479085.1	edge_3613	0.0403101	0	273	1602	circular	2019-05-14								IncX4_1, CP002895		33309	41.84754871055871	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.451289699999999	11.01605
LC477294.1	edge_3613	0.0403101	0	273	1603	circular	2019-05-14								IncX4_1, CP002895		33309	41.83854213575911	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.466710000000001	10.984042
LC477138.1	edge_3613	0.0403101	0	273	1604	circular	2019-05-14								IncX4_1, CP002895		33309	41.84754871055871	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.456336500000001	11.007494
NZ_KX447768.1	edge_3613	0.0403101	0	273	1605	circular	2020-06-03								IncX4_1, CP002895		33395	41.844587513100755	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.554048	10.891999
NZ_KX254343.1	edge_3613	0.0403101	0	273	1606	circular	2020-06-03								IncX4_1, CP002895		33307	41.838052061128295	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.454539	11.009691
NZ_KX084392.1	edge_3613	0.0403101	0	273	1607	circular	2020-06-03								IncX4_1, CP002895		33298	41.849360321941255	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.535599700000001	10.911764
NZ_KX236309.1	edge_3613	0.0403101	0	273	1608	circular	2020-06-03	Italy: Pisa		43.721883	10.396579	Rectal swab	Homo sapiens		IncX4_1, CP002895		33303	41.84908266522535	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.543652499999999	10.897642
NZ_KY120364.1	edge_3613	0.0403101	0	273	1609	circular	2020-06-03								IncX4_1, CP002895		33308	41.84280052840158	Salmonella enterica subsp. enterica serovar Typhimurium	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.456475	11.006732000000001
NZ_KY075652.1	edge_3613	0.0403101	0	273	1610	circular	2020-06-03								IncX4_1, CP002895		33302	41.83232238304006	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.451428999999999	11.014294999999999
NZ_KU743383.1	edge_3613	0.0403101	0	273	1611	circular	2020-06-03								IncX4_1, CP002895		33311	41.84803818558434	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.5342155	10.913394
NZ_CP028167.1	edge_3613	0.0403101	0	273	1612	circular	2018-04-04	Denmark	Denmark	56.209795400000004	9.3000769	Fjerkrae			IncX4_1, CP002895		33305	41.84656958414652	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.5479245	10.897815
NZ_LT838201.1	edge_3613	0.0403101	0	273	1613	circular	2017-04-20					clinical isolate			IncX4_1, CP002895		33304	41.84782608695652	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.543437	10.899218
NZ_KY770024.1	edge_3613	0.0403101	0	273	1614	circular	2020-06-03								IncX4_1, CP002895		33304	41.84782608695652	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.545321	10.895092
NZ_KY463451.1	edge_3613	0.0403101	0	273	1615	circular	2020-06-03	China: Chengdu	China,Chengdu	30.6765553	104.0612783	hospital sewage		sewage	IncX4_1, CP002895		33309	41.841544327358974	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.454584599999999	11.009713
NZ_KY770023.1	edge_3613	0.0403101	0	273	1616	circular	2020-06-03								IncX4_1, CP002895		33051	41.756679071737615	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.545296700000001	10.896930000000001
NZ_KY565556.1	edge_3613	0.0403101	0	273	1617	circular	2020-06-03								IncX4_1, CP002895		33303	41.84908266522535	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.5462484	10.894505
NZ_KY463454.1	edge_3613	0.0403101	0	273	1618	circular	2020-06-03	China: Sichuan, Chengdu	China,Sichuan,Chengdu	30.6765553	104.0612783	Sewage		Culture	IncX4_1, CP002895		33309	41.84454651895884	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.456691	11.007812
NZ_KX894453.1	edge_3613	0.0403101	0	273	1619	circular	2020-06-03								IncX4_1, CP002895		33303	41.84908266522535	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.544689	10.898373
NZ_KX772777.1	edge_3613	0.0403101	0	273	1620	circular	2020-06-03								IncX4_1, CP002895		33309	41.841544327358974	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.4569592	11.007296
NZ_KX711706.1	edge_3613	0.0403101	0	273	1621	circular	2020-06-03								IncX4_1, CP002895		33309	41.84754871055871	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.4546423	11.010277
NZ_CP019905.1	edge_166	0.040447500000000004	0	272	1622	circular	2017-03-03	USA:NY	USA,NY	43.1561681	-75.84499459999998	human	Homo sapiens		IncI1-I(Gamma)_1, AP005147		142304	50.812345401394204	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.9515771	2.5720264999999998
MT230358.1	edge_197	0.040447500000000004	0	272	1623	circular	2020-05-16	France	France	46.603353999999996	1.8883334999999999	river					9095	54.2935678944475	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.2513382	2.5078263
MK295827.1	edge_212	0.040447500000000004	0	272	1624	circular	2020-02-23	Israel	Israel	30.8760272	35.0015196	urine	Homo sapiens		IncFIA_1, AP001918|IncFII(pRSB107)_1, AJ851089|IncFIB(AP001918)_1, AP001918	IncF RST(F1:A6:B20):FIA(6);FIB(20);FIC(3?);FII(1);FIIK(-);FIIS(-);FIIY(-)	90765	52.278962155015705	Escherichia coli O25b:H4-ST131	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.10265452	5.3459735
NZ_AP018362.1	edge_358	0.040447500000000004	0	272	1625	circular	2020-04-18								IncN_1, AY046276	IncN MLST(5):repN(2);traJ(3);korA(2)	53198	51.56208880033084	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.34003636	-2.6078124
NZ_KX711879.1	edge_358	0.040447500000000004	0	272	1626	circular	2020-06-03								IncN_1, AY046276	IncN MLST(19):repN(3);traJ(11);korA(2)	51207	50.4950495049505	Pseudomonas aeruginosa	Pseudomonas aeruginosa (287)	Pseudomonas (286)	Pseudomonadaceae (135621)	Pseudomonadales (72274)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.64676803	-2.3958712
NZ_CP019264.1	edge_1256	0.040447500000000004	0	272	1627	circular	2019-08-25	Hong Kong	Hong Kong	22.350627	114.18491609999998	stool	chicken	whole organism	IncI2_1, KP347127		82265	42.409287060110614	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	6.662855	3.533779
NZ_KF601686.1	edge_1256	0.040447500000000004	0	272	1628	circular	2020-06-03								IncI2_1, KP347127		65358	42.45233942287096	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	6.6777496	3.5117474000000004
NZ_KY624633.1	edge_1256	0.040447500000000004	0	272	1629	circular	2020-06-03								IncI2_1, KP347127		62214	42.702607130227925	Citrobacter braakii	Citrobacter braakii (57706)	Citrobacter (544)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	4.783617	7.0224633
NZ_CP037907.1	edge_3271	0.040447500000000004	0	272	1630	circular	2019-05-03	China:Jiangxi		28.07	115.53	feces	pig				28942	46.11291548614471	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.4281336000000002	-0.5314926999999999
NZ_KY964067.1	edge_3613	0.040447500000000004	0	272	1631	circular	2020-06-03								IncX4_1, CP002895		33303	41.84007446776567	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.5465894	10.901228999999999
NZ_CP033349.2	edge_3613	0.040447500000000004	0	272	1632	circular	2019-02-07	China: Hubei	China,Hubei	31.0	112.0				IncX4_1, CP002895		33309	41.85055090215858	Salmonella enterica subsp. enterica	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.4189229999999995	11.046421
NZ_CP024132.1	edge_3613	0.040447500000000004	0	272	1633	circular	2018-01-11	China	China	34.4118455	86.0326902	clinical patient		single cell	IncX4_1, CP002895		35098	41.84284004786598	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.449377	11.017814
MK940858.1	edge_3613	0.040447500000000004	0	272	1634	circular	2020-02-11								IncX4_1, CP002895		33079	41.78481816258049	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.6025023	10.81495
LC511661.1	edge_3613	0.040447500000000004	0	272	1635	circular	2020-02-11	Viet Nam:Thai Binh	Viet Nam,Thai Binh	20.5296832	106.3876068		Homo sapiens		IncX4_1, CP002895		33309	41.841544327358974	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.4530725	11.013532000000001
NZ_CP046719.1	edge_3613	0.040447500000000004	0	272	1636	circular	2020-03-21	China: Henan	China,Henan	34.0000001	113.9999999		pet dog	faecal sample	IncX4_1, CP002895		33309	41.841544327358974	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.4115753	11.054098
MN200943.1	edge_3613	0.040447500000000004	0	272	1637	circular	2020-03-29								IncX4_1, CP002895		33277	41.83970910839319	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.4195323	11.048267
NZ_CP053735.1	edge_3613	0.040447500000000004	0	272	1638	circular	2020-06-02	China: Sichuan	China,Sichuan	30.500000099999998	102.4999999	slaughterhouse	pig	cell culture	IncX4_1, CP002895		33309	41.835539944159244	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.439253	11.029684
NZ_KY075653.1	edge_3613	0.040447500000000004	0	272	1639	circular	2020-06-03								IncX4_1, CP002895		33309	41.841544327358974	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.453717999999999	11.012217
NZ_KY075660.1	edge_3613	0.040447500000000004	0	272	1640	circular	2020-06-03								IncX4_1, CP002895		33305	41.83155682329981	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.4659576	10.987908000000001
NZ_KY012276.1	edge_3613	0.040447500000000004	0	272	1641	circular	2020-06-03								IncX4_1, CP002895		33287	41.84216060323849	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.459516000000001	11.006436
NZ_CP027137.1	edge_4187	0.040447500000000004	0	272	1642	circular	2018-03-12	missing				missing	missing		IncN3_1, EF219134	IncN MLST(-):repN(-);traJ(-);korA(-);(-);(-);(-);(-)	49534	46.816328178624794	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.1331334	-4.1880646
NZ_AP019402.1	edge_358	0.04058540000000001	0	271	1643	circular	2020-04-18								IncN_1, AY046276	IncN MLST(5):repN(2);traJ(3);korA(2)	50925	51.70544918998527	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.2996649	-2.6000977
NZ_AP018363.1	edge_358	0.04058540000000001	0	271	1644	circular	2020-04-18								IncN_1, AY046276	IncN MLST(5):repN(2);traJ(3);korA(2)	53989	51.56050306543926	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.4264935	-2.5540566000000005
NZ_CP032525.1	edge_1495	0.04058540000000001	0	271	1645	circular	2019-04-02	missing				missing	missing		ColRNAI_1, DQ298019		5933	46.65430642170909	Shigella sonnei	Shigella sonnei (624)	Shigella (620)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.9740918	0.74812925
NZ_CP034827.1	edge_3488	0.04058540000000001	0	271	1646	circular	2019-01-12	China:Zhejiang	China,Zhejiang	29.000000099999998	119.9999999	feces		cell culture			3175	51.905511811023615	Salmonella sp. SSDFZ54	Salmonella sp. SSDFZ54 (2500542)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	10.125005	-3.3128964999999995
NZ_MF093645.1	edge_3613	0.04058540000000001	0	271	1647	circular	2020-06-03								IncX4_1, CP002895		33293	41.90670711560989	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.5761785999999995	10.863374
